calendar_date_dt,residence_area_cd,residence_area_nuts2_cd,country_cd,socecon_lvl_area_nm,test_positivity_percentage_area_nm,cumulative_confirmed_cases_nm,variant_area_cd
2004-03-28,kQzxHNkdZrgiyNShdjwW,dvdXDUYujpzrwemiVmey,LMRiYwaPKLxAmAkblBdB,3560,96667.14,8774,yICKOOHBjoofPOeOtmPU
2009-10-18,cHkBadSTevjFkzYpqCcV,oGesKuwzXEtGXBNNAEXW,CEvHgCSgdkbRhaJgXHal,9734,52972.22,3953,WGfpbQVwFvEMLsAtfbtf
2013-12-12,wlXiTBouiXEuNEuXUwoD,lWDGvRYIbGTqCrGoVNSl,DcvWjuQOETXoheTWbYUv,2721,43274.27,6009,HOGIGTkeckkTjKBJtHVq
1994-06-05,pVYfAJXFsRYoiPwaGdle,ykpTTmNTelADfvDnImhc,twMsvOquLjObpQwVhlem,2171,51947.37,2008,dFUFoQeTLnynpJSDwFTJ
1994-07-13,oFVOsiXlVjUzPBvyiSAy,GZBxCRAkXQCJFLWfHXmS,wXnwbfXInRDmCLMWyXeV,3374,60391.94,1309,IRbgPjHhCKGDmHmBVKKF
2003-10-13,bspxjzTTdxhpaZfbDQIf,bsDNhzljPvdrzGUSSrVy,zcFsKNDjGGmKyAAfKLGu,2341,66001.46,306,GiwKijgZsQgwEZpIaVDS
2017-08-07,ZNRhfBtGMFvyQASaOBLK,kQcLPwISOOIoglwmgjPO,PbhUGfcMBDABOvQMyDFw,2005,4287.23,3671,nTYhiqeuyfuLnrAdyqvx
2013-02-16,AmYFGHQVcgRvsDyLHwIQ,ladmUBVsYiscULUtVbAd,rISLBnImDweykwbunCXX,2454,44505.99,4446,wmpIqyIHzrtrQUynMUSf
1998-01-16,xrbUJzoqJusbQZUJitGZ,RQOAsVPDICepxxdOjrIf,PgCsrepxLdsfptxAeOsn,359,91989.43,1673,RKwIDPyxxLGldUUXgAzc
2009-03-27,hWIiLiuvQeEpspmFqllo,BfCDFSUxFckFhKDOeGeq,rnBsVRAatJLMyYBCZsze,457,61230.83,8076,JxlAqzlCzpLGGjDlYAXr
2013-04-22,IjEpJxqSFVxQDdLXrEor,MhwopZRoJoUCaMdiagXy,XOLRyWvtJJcGxUnCXRhJ,9986,87142.48,3103,ORngbZfHfJWkmxxpxSCo
2022-12-25,SMHSettPccknHvBwBatl,tjaUUuQbYRmwSKWgCkwp,YtZGLeDeeJQnumsfDceQ,541,3936.76,8557,GLlTCjKKczGTePKgHfRs
2019-09-05,soltPRJsDPPXneyMbABO,QQcooPhmjBtUejLpSpjw,MWSVVhnQkHJYKIORurEg,586,32468.8,6039,xNVgyUvsJEnQqdlVgUkI
2002-03-06,KzwQVMgyTqwvswacYTXT,nEYvZqFBMVQwSWFwMyQx,KNcoIEsqtXPrxkSDdrMR,7602,44164.82,5791,scHPagLiuawzGkfLXRhb
2007-04-17,WAfdzEKdXKErBVtnUKXE,oSZCiIKIAODoitxMSMyX,aveRabxCweAkDWMDTyqz,8071,56406.56,8689,ApRaGgomOpGbRTgREOgL
2008-02-09,hHYgfuFcOByMyWOfdxpD,PLTaVoCWocWndHZTeijN,dWQwatUUEbDlROYupkZz,4520,95705.86,7687,HQvcLrGRMweHwtjpsuLB
2000-12-20,VAovXgWqpTDTZXxMUkes,UITjYAhbCHBXWzBFTQZH,uRbnYFhXKPXrgiCjEKrx,9466,6835.11,2966,UdJwsZPeLADRpvtJcNpX
1995-04-12,hHOyNJFtveUBuajohEYD,JDLcvsamfqYLhKoNhquc,zGfgwppnuUGVLZyOnrcc,4617,73808.83,7998,dSZvGQuRBicZBGyEkjJh
2008-07-09,ZRJwIJAJGSNwAYOkMZAc,wBuBIcuXSUPVGJDLWyTk,ZcEOAJmiGVXXRpcoHMiT,9247,4888.34,555,IJKYyrsJsGvQTjiPfgmw
2007-03-04,QOqljrlPSdvzcHBBhBtp,aQzplUbmcqnKLqEDsXpE,AvDdPeIqTSRvfltFnfxT,5249,20663.55,3468,zypIQlLwKXkFxkiTSseD
1997-08-21,kPQsSOjNXvlOFCYrgfWs,dtbaFcUfvORkrmoHuwln,GbhxjzSBPbSbplLFYzbc,92,51351.4,8454,HDVQexIkfzZOAbDOwNVW
2007-11-19,YbTjGABytWyJrKowZWmv,fWjYygzzTDPVzdFcPljT,uoLJKrEXprPEuVbkiTrH,8940,45061.17,7603,oKrvogenFMqEtOFIeLfA
1999-11-25,psaMmqEErufvjMeuRGMp,zPAKWgRAfCEephInhdYv,UcXSOrMJUVDcpPOwcyxR,5583,11422.47,3426,OFyhqbEPhqtiFVfOQQIp
2022-12-30,gjTVYHLMevAaAjJXtMtR,MQVKkxyLVqzHYwFPZmlM,kDwULzNMqXetRlYiNJdD,4611,97048.17,9699,IZvGpaBHEbGcRpAZymHA
1999-10-08,lWTsNFkUQTMJMZRSANjh,LthqKoVvNgAMCDNTLifG,QizcpxZuXvGfkQGBneAX,6018,94373.39,7619,xUTWRmqHbLJjXpjEqlZa
2014-08-02,mYpZsycoqQhKQtoOgwyK,AWBCrkKKKonRNQcJsvzX,tidHDrFDefeCZFHFRTqt,3240,94643.46,6633,FMdeiVgJMHwxCoSCTYYO
1996-04-22,CTGTNOyYfeWLvKbysZaP,kmTxpMEbAzfUxHeRulTk,wgvbjeGReVLIHyNsoydT,5490,24408.78,4596,flgztVZHYNeeZafqMsfV
2020-07-31,DFgKMiHcFfDnvaeMLXvL,CiknQhXQByXOFYmyRwWW,XTYOXjUcrJiYmCFSEMLn,1394,12055.81,4995,ceoZhdrsVzXcVZsVmEmS
2018-05-17,cyEYdnDFiYDiLqYnMQWk,VUuBpFwlvtDtGBXPPiHp,UdthjzzyJKTonFjZMHqc,3322,47056.32,9065,zskrPhEkqcxXREihxQVi
2006-05-20,ZPpqoyuvXNPZikawoGuo,ouPnQlrseEbgjwsyrfXD,HyxjLGIHvhqsokWZjxQM,7332,36155.87,7025,xtDiouqrJnlhrHcdjJVr
2020-08-13,xztdfTGqlqjDmJEQPjzD,udWDduSQsdbmLlidmaJI,IoBHYqVKOYpvnIledofe,4401,94303.6,1135,FGkQsVAzLdnWkPFeIRHA
1999-08-25,KBfDFNLVWsUgeEvUgvcM,dqvgnSsNtyWoIAYyvsoi,uQYeKOrEgwgTgPzPtfzb,2785,88004.25,7971,ebzRMadDkdSJGwCJXyKx
2019-04-15,QHtGVubzbTUuFimLXWzi,ETjtGuleqJIGmqyxlLXM,yDZCYRyVRFVLoQVhcfLV,586,51512.33,5764,DkQrBroextctFkXzbqKa
2019-08-20,WniLYtBNibpOKGKaECZc,yfgWWZDkgRYLCHTITkNT,BAYEIJJNmyDUZNebwfEe,3829,27428.62,6106,UFYGliXsVOmIHMCyxnvm
2001-08-27,oopnJwSdZuZLgBvbEhPA,yughiLRrupRZEiYbQbvf,ckXVMxLXJniXDizdgnri,7316,19019.7,6239,LEVeBIgBQMRDlUNadapG
2021-03-10,FpXEmgrKCdafzbICFkIr,BVGvVJdrePYEdmrFBGkZ,dmhmTwhTIWwQgcQUOxJt,5072,40833.34,7172,hvsHsHgoIeXhWCuzFTyA
1995-12-31,LbBRvnmRjROKhBEkIsAz,necPODAaZFnJOtPEJxVh,NFddDUVJCOtXbHVZQrOa,8998,36822.88,1587,mSuBoUbkOpXsupYRCjsu
2011-04-15,LJZcNsUVXohRJjhEyYXp,otgTHlZvdMhwqzIXVOzE,vTvRbcbiUZApGBtlRnMI,9028,76608.74,9253,XUMAnRxIbpxnIKJbPmBE
2006-10-09,kJztfOxlWYmpfETLwhHs,zcBubsieLXFfjuTIXdaL,msSJwaWaQkEOFpfKdmmo,5812,93333.63,9528,axgpxFAcrRPtvoqSBcrH
1994-12-20,grfBwGcPbdcXTqLTOCrG,AaZaeeOlTyYkCgjgXJTR,vKDyCsMuZfPedTISYPpK,4045,20630.92,5241,bEiGJBYKMKrlCKJlKpYf
1998-03-02,rcRQXBXktuSzPwQHSHOG,SRpUmrZbkSxZoImDjxSJ,RmsdfiBlODBuZRIKcVIz,3930,79786.73,9309,TrTgGpXPCDVtOehnybTO
2002-12-21,ISqSTFHhhwnjSpLWGFgC,vhkgCImbmwHNXiFaoxbU,MeyToRvTniFwONXcWPvD,4444,81750.79,6533,YyPhwbhuOUtEGnpFhGzb
2016-10-21,BgMIfjviVMUQbnYJCPeP,JItXkGLpVYqedcYtNLti,yxXOrfvvdMeGtzyOgIIN,4040,49114.9,7695,YrsjpFpzsiviLSejTcBC
2010-12-02,xjFDbhIBXaosiQEbHCBw,xfwICuKeFRFDhKchmLyq,XZsDuAWryrLjPKIKiZtA,7156,17713.12,6877,azNGVgIBvVtJmsdUYgTS
1994-10-28,YliZgGZIbisCzVdEjoUS,gebyVCKmqoIfZfdMpwTS,moLIaXWiwnQaaSRddWuW,4877,61862.85,4395,kfKaSipDHjGEKZSjBrrY
2005-08-02,LgiGPsQYVWRvsYlIdrbY,tDyfFsTJDxREcbwxilMz,RQSvMuLXCvurSxUOyuIS,8161,20393.54,3092,CgnLdIUMeciBRPjrfcKZ
2011-02-22,VLCavrWPjKMxWRzLpiMh,ipiuYBlPrZaAmbXBGhcR,CXmieGvJVvReCFgsiZfw,3210,56465.33,5749,hilXXZNKgSyZCwXMOTkN
1995-11-19,wHaAHWhsiwNQrwrRNqYy,BZmcCzoYPPVXiLLheejd,pzdcsqAqZpmfKpXbcfHd,3339,61459.1,9565,ZbagaSuQiATPfFhaGNun
2021-01-31,HGIknLSVmwTYVIhvLwjm,ZlwdNPHIwgZWRrApqdjL,ILsbNFeDwdhaKPnmlsGO,3588,33516.89,3707,QVgXYXsdacywdiUUFNmN
2003-03-11,PRzyZPINcKJSApIRAapC,AizITUnfqySyIhAmzfqP,WdXFghPhbxTEfejMAgZF,5713,20547.83,6603,laTNjPxqsjxpaFWDwNdZ
2018-09-07,BWBvCDwsAfsPQrAnUCFq,ldusiOmgNzTLUruNQxlx,xlMyUNFkdGLzUIIeDMUM,4534,91956.96,3435,qntFumWFekvAuiPbhjWT
2011-06-18,KTFBsbxCFLeHDDXJvmpB,eElymIaIrOFuTxpmybIg,hIjBJiEKnwMokEfKjxtf,512,56018.66,9920,lRvRYAmhCmflXJzwPqEk
1994-06-12,hIYThUrwVRyueddiRsQi,LUhooYNvBwvOaoWQXpSF,LPksYqWboqsYFBjRQpxV,2506,5179.14,3598,ijJZLiaYEMtKyTsCSuZM
1995-05-20,fCueGovZHfvTMXCstNMc,WfEQyZDrYNoJffmKSKPu,yhRNzgeeViGKOebnzOnP,5792,82200.52,7731,orZKIywTVjNSlAhMurZi
2007-11-06,XNCPKyKkrkHgNFcCBPwM,pkLJGhfEolQnfZtjiCZy,xQVIwHYnviYcsLZDqKxf,513,12301.28,6763,vQTrBywhyAdPqPYuDkEj
2010-03-21,tgIEDchesqoYfnnUnZHs,WvtlKpPxujSMyJQPhESt,vihjOrAlaEdjWyLWOgbR,723,40312.75,9416,wUpBXVEDhWOlTiUlBPcM
1994-11-18,hhvZaxkvoAnnbCrLFpNd,dfSksbsoLvPuaaPGMSJw,NsEIMiSvOkjXSiWvAAhR,1320,51016.44,4441,QBNfWGEIzNGucFdCoKgY
2017-12-01,zXMPetHMIBJVtJRYcOiZ,CipmTlqeChclwTeJmNXX,viljfeoQTfqQsrlBklxZ,7300,71890.55,8369,XGfisfKNNZDHCXjfgmAD
2019-07-04,wyzbNjgSmRmvgfZRoYOb,dprudgdSeUJkAhznTeHD,RlbWsUtYUWVZYcpIuJHZ,5810,658.47,921,jYnsGTQjMqNSkAMIZegc
2003-08-28,gbctIJyeKqTYYGQFOSdb,VWEPWjGyhaFGpKOfSFlW,OnfcLYUpCfWfvRHIhHIm,154,15733.66,7082,BNLVFAThjTsPQEKIcVfs
2000-01-22,uiWylmBIheYEMENcmTOb,eALaVwAzDwnfmRpyigcL,zrFxLkydGXTXqratXthS,2134,31255.98,5036,cUgtQnhVmwhlJmbPHoyB
2001-09-11,TVeQKXWzNjwiBmhNfUKn,zjEhpGjkkuEvaYWAwYOA,yEGWhHzhTAgnzklAfovh,2816,22907.62,1805,QVTDsilFHgoOutfhVwOg
2022-11-01,yyaxPuRfZkzXwkMQQnLv,aWalBsDrGIBmfZodiisc,BcFzcrhHzMmnHUyjpbfD,2826,94963.22,7220,oqmLvEpQJEPgfhxPViTB
2015-01-11,GyWgjdSMEachZHRrqSyq,rsaBryYgMIcEabdPnTpW,ysjeywtPStDCKcOfolaX,8213,42021.8,9020,OdDTzNIXxbWBZftCMgtm
2010-07-08,RdVoSSiImhFDpgmPgTGB,xAZJDJmHZURcuEwBBDFz,sTQikhiNCItHSFoAiool,6532,41649.77,5982,NAtjwQhiCUZOUxoWLaSi
2013-06-12,CccZWZpwPfVeRyclDPhj,eWcqlvYYsUxrfwpcwaQs,rnYJXHYMifSBHtAYwZdv,1740,27947.81,9339,MQUFxXpivOuHHcQDfvRO
1995-12-12,VqdhPxkOjvvoKZWzWLjY,PDINsFJFSozxYenlZJmI,AWiwqnScmuTbhluKYcji,6922,21458.1,8837,bpliRSRNAUyaRGEWuFKo
2003-11-14,QyVLYbCFuRzmfHxXDAAp,opnKkhOlYZraUcrYfCzh,LYwFNdubpmvJMSMmWwrx,9262,35740.55,6729,RRIMBzOVcXkknmKHbMvo
2002-02-15,LWzppuLBMSUUhIAMbZrX,XSzYLPhwiXiPoLPohBTQ,OnPPOEmLMzKUTdBKHdaq,8702,53144.0,2315,PsKOIydORPuBtHFybvIK
2009-01-03,FftVBdiEktRPJlbfcuIZ,bIeMRjIyBNAfWRyWfMOh,nvMUuxyQiBDmkxtcCxlO,4235,15186.92,5673,GcBwbxyUtLXfddptXEBw
2009-06-17,DFZxJOcugfnHSAElUKID,ZuyibhRmzLFyXgFfmpGA,rsLDxuIebVpQFFIKzvqm,799,91867.48,3048,aMmHszmlINNVOMtQRSiM
1999-10-20,BbztRnTIzTrlgXkGZDZV,VavmqkYukAEFzrKMlkmW,tgaNYyOACwuwfNKWkfBk,1374,98440.7,3308,ByIukIavudnErDsFuDCi
2002-10-21,HryofUacNOjDWPRWbfvO,fAWrfCQwJafBxTEGMKhQ,tfbqJtOZduVEZYBdvYQn,8058,78547.95,9871,HnEIZtbZHhRTvaYAuwYT
1999-05-01,lmIArozbRCiwGDpMaSEl,xFLPCkluQbGgwseJqjyl,HeZFGGYuYaYbDYqCbdAp,9904,17755.78,4867,SyPOHToTQDgNdZruuKCm
2008-01-18,eLSqpGwulFpSoPfydyww,tmEHYuQZkeLoDfnSVAnX,JmICQlkyheYgBlbPWZJr,9518,90275.66,7937,KLHgsYNNRASAgONBUPum
2015-09-30,PQsTCCpGARamsChtayZu,dMWzGuDGiLNiOgjuGWmt,qCCZtYRPkxVWhRfSlDTe,8861,5466.49,9314,deMzTbBkXeXeuUxxKqOi
2019-01-28,EDhOzqmtTqStazUISulG,IeytgRIndTOYbABSHvKT,JxCoccBUTDXwblBGqilG,3549,30861.17,223,ajYFDPHsQKoCYCMuSjRT
2004-06-13,odlUnihjUeGbFVrqqavn,KnXHWpXYpLuKGawnEqax,DUPDZiXZbKTrukMOtzMo,7417,80316.21,6406,BoiEGaCqaqjmatroAaMu
2011-08-13,uXVjSGJZdnAxfbQEiMOp,ujRiYwpXrURUhJYCXFpD,uPoAgeczFhnSTsVvQzmp,5297,14965.3,1786,YRgExktXXtHFgIpLklWv
1994-03-03,qPVupUfVnZjHJRNzAKSF,RiKMsVKnBrqyJFVaCDvg,NBVPZhAPUNjeDDMTmKJg,5884,61400.48,3976,NRZHwJQiMTIytWcbbjUJ
2003-10-14,KMPRhKXRRToTkcEKtMdk,UIUUPPYnLGPaPAdNgujy,DGyYwqtwzsXITiswbcQD,6329,32656.6,6955,FEQyJRWeKOTdoUOzWJOp
2022-03-22,JsVZonETaWdgHMzKYJqv,BaavKBNVddTJxHtzpVKF,tiETmSDvXjIfEthwFUNU,8977,1392.81,2765,zuYiubXXWNUHdjxEULak
2016-02-11,arbqQzMALCyIyUtLtmCQ,INNPzrXnWtIJkuCIKZOj,ZzxneJRkcShiBuwOcymZ,7020,76149.18,24,GwSlhzUsBqJEhBvqoqqI
2004-12-09,OJElTzRvOrcPrYEKTtTN,ZjqOIXrskLpygLCNQqDb,VoWrDeEHVcWksuvIGftm,4790,70529.6,3890,lbYGTNWukBEPmHwNRLkE
2015-03-24,BkIffeXetutgIudkjfmM,TyZqhdwbjIUIShIrcywS,eUBRhphqaeyKqXeOZvRv,1681,79849.66,6265,FJxrWicztslvPtfeGwBr
2014-01-30,dfxnvhlgYjoSDXmYRvgf,QbsGwhAZpnJZeHiLqmwb,BjDoaUfmqLBwyPqRaPZx,92,99122.16,9136,PkSndKeLsdNUXgAHLfjR
2000-10-27,GUJfaZsuCgYomkzHSGWf,OIBVhVYpXtiHAqyfPlNx,RepXOtkIrTJPunbVZbKh,9084,82538.11,7569,FIlzwneqJpKPgVqcTKrh
2000-02-27,zpRvVpTnIRvnyBGHJnSy,tsuQwsYTwMsKvPCXXbWq,dmApLOlNvwgqvGpdOeDJ,9998,76420.57,1524,yRCszZzbKhAJEDyIYnQc
2017-09-05,edGMvGNsiAkxQbZKSXaR,OuPTqZUFbmzVWukWowtt,AVMstFPjJKbVOSWfHxtr,2300,53687.92,8382,NIYGFfYxCymzrzzihxtG
1994-12-13,QCppFzWdMYxiAmbsXRGg,fQvjmRHnuPnAyZwiuuOg,ihmkefUnPuNhhLRFrrsL,3155,12570.38,5274,FvfqXChFGCVPaHXRJGoY
2016-01-18,QFJNPCExwxHcqfxzFoPv,rBPLLXYxsUFaBFnnGCjF,mApooXinpPrnPZcdbRdp,801,94880.58,901,DhDTWTfZPhnTPinVcgdH
2004-04-20,guuXiJFCxgyuzyRLqmoY,iVxeuYVJfmoFixpqTZgU,jUpRSTtjRLpZcfkmoiHG,6313,3090.71,8566,XyAVRIrcoSzpjaxUXedw
2015-03-31,tnBjZkrQlRZmQFdAIMVb,aCHgysPLpKxlsqYdnCQP,qBQJfIlKrhjTbtqrYdcI,5847,93983.17,3587,qGMPuyyavLyAgPeJjeAe
2018-12-23,SLlmQuIojWSeoMlbLuAM,BzcSPmORntSXffDZgvDM,hhuXFPYrBSONpzncXpjj,8693,87404.21,6369,dTXiHUJvObPIMbcKyZPs
2014-06-20,MAkfCThRTxDvHzoudLuV,KcniziiVCFYpJNMpHCSZ,pdrLnXHtFxpZOPIrPpRD,5625,2669.64,5774,reiDMNKqupeheHxdSIWy
2010-11-06,pfBTyBGpnNEtAtcJlCHv,wyOCvfBwfkcMImEFGVfZ,EnBlRjRTzBmakhrVRtcz,7598,97048.97,4470,QazersHgTgFNliKSHKxj
1994-06-17,uTHNldDkorqPtMwELjYe,fScugcDxWfyHTcpVBviK,vvBkXRyupmwxQSnfSSIg,1439,50509.78,5437,lSprtPQzhIChYeRytdnW
2008-04-19,FpwVwzItHbTbeaYSUVLM,yZDswszxyuJQlPKDwwgJ,kSimuiUJUSgzvLVmdELe,7490,59882.75,188,SQyJEFXUHYsrtGJoXLBO
1999-05-16,rsWKqBaHNHNugLTZhGAg,xgcKbBzBfmeewNIgolji,hyxqkTFQRaBnoelYcyXv,4631,77845.22,830,QmWUSLCtULorzpVLPJCS
2008-08-20,REuodQjWJrqoHlerHfyf,FmGwDqdALweoscJZrcrO,DGYeFqyKysFzQMOFmPKP,9032,49824.99,9414,DwdvvvIyqTBbBguCDXpO
2015-11-07,sDiGrLriqsvQJhMycUvq,qGaKuKZBCRQhNFqpVCCh,KwmmwYBRqXBUOXOIBkCI,2131,75576.2,7907,yOCZixvfwklnYmOvJNtW
2005-05-19,YvoNaMekWZffsBkcfYbe,bfgNehQJvIcSjPNNWiLx,JtfSXDXsYxQQpEMejJEp,6263,78097.9,6471,vgkhKMWFikarRXfDhVMn
2014-12-05,jNIpCtjoInsRfgPNhqvg,ITYEoIYoBTDlkvasQvNg,hTSNIcFZmzedHuaqlUuu,9451,49698.5,7105,pVbEsaXZhKVHqcVLSaBP
2003-08-09,LlaIehPQEuxuMRBrGCyA,KLjayLjnXfLBImwmSgMX,puzaXfuiScENDOGwDtyy,9108,80101.2,9436,mmZnnyZtBuGEMkgnSJxR
2023-06-05,mjApsofrfLqSKrNPDjsn,OXfNOVyrLskxGJncEyll,TmVVnFROcdNWUzQVGgTn,337,65028.99,9420,GWFKMdSRMliTNmQEXQHQ
1997-01-16,ErvExOUyJurZYpYbTbAr,ITsLMBmFQZDQUURgUKGJ,EBfpNMcnFNsKrLKCslsf,2572,10108.38,3161,MnsnVUxmNaoxQlovoGrl
1996-07-25,KLcUVcbbYcAzNTgxSWEA,XmltJRcjicdsSXzfuoMx,zhGSaWHLuqRtTQqlxJpp,4342,74263.58,9789,BlBuFPKJlhfPFqYvTYBg
2022-03-13,WPbnSJRwXUMCTyQxuZyi,fQLfFxmKTIViVShfUsGS,CHlfYUwsNfepqhorvMpm,9284,34704.96,9931,MZXOAnFPPvggYbvgELKL
2013-06-23,boqVyEKqDLfTNcmxmQhn,bptiMTfSflUdntviepQw,UfNhEOjqqCgMHzMnryza,3438,84352.8,8674,OGQaIiZlqXzoIGiFRtGB
2018-10-27,vXSXyrwHhhDhJTecKbCH,gbKmqbTuNRlhxvwtREOE,lBPofOkdctOreHYIrXUN,8809,37968.37,3437,gAPMbJUEWwZHKtKIdKwM
2008-02-07,kpNOdSDjENIwpGWUxFeZ,unDKTYBppSzrWzMfQfog,gWBBTwiKzjlVLMRXhyjd,5353,31296.58,4770,zztudBtWMzoCUDqyHbyw
2013-03-26,qrMBWKxeXxnFkTTRbCtV,ubHcGapYFmAkwflWbBeD,VbMNDLwUVbjCOgvZkvne,6813,62822.45,6382,lLsYNuHJmwmjFHzeDIMQ
2005-04-04,xwFRFdghfGediBFBKNZk,sIWSHdnTrYzvATqaEMGD,IMTRYFDvccLlmcDcBAVn,2042,17915.97,4085,KRQJiVRARKLRhOtQSQPA
2011-10-17,FlgUqqCiAWvSOIxJMJsB,UXvgZxIBmmKxhfqWhXnC,nCYvvxLoEOtfZikIfVXm,3478,5145.11,2963,ZZFigmAXfTwgrdETgSOy
2017-12-09,RBZvparWxOsLbzDCuYTt,IcVwexbVEhCUZzSdyRra,dMdJxdlgrebPuFwFbfEw,5568,54916.24,9929,VvnIhTzrMvyDjVRvuFjn
2014-04-25,XfpfDDvmpsdxNYgTNuBG,StfdYHGleCGFtwbdrqQN,bWguvufmfKpOGKLpdlcy,6513,43720.2,1560,gralibZzgqLRnZzfqbHw
1995-02-20,QcZyQEIRNvOwsnnPEHMR,ciFOPbdFKfRzNtjMMWqP,gBwzRdLMCFUcOFouZyIj,3972,6569.32,1638,EucxMccmpRhDzfCgPVNF
2016-03-31,CSoyaIdUiqmyKvLQsOqh,pSRnjfJnEYaciXGVLMan,MZmoCUaJvFjMdRHJNXOb,396,83151.1,2982,hMpFHfafKFfehlNvHvuM
2021-02-09,wgBvkzgSNkqiFYxLEydm,xUQFyLfkWGOcdxlFfOIy,FQBcArflNGkjLUWPYJul,9665,29601.7,5030,GYTSiHEnDXmVqeKEmafS
2007-09-27,quDXleNZLUllZYqOwvaW,LDuwOlVdzkuodGSMjsFK,acpVlhSOzdjOyznSndgr,5080,4528.37,6940,NJozScqtMcFqUCgEDAqH
2008-11-21,SePtNkKqRZJsudJJRGMD,USdAxgMzbgjxtPRgALbD,FBtcISTKaEaGZTXxhwjb,9481,50664.64,1920,PszwFbfRDaKblTKWBOdL
2011-09-08,MkmENirMIqHzmeNsiXJS,yPTOCaclrSSXBitSKHGz,JGUAUZkKiVEbOKtmELbJ,5579,53339.83,9934,osLvxaqMIzhmbCtOShfy
2000-01-23,HfgIHooWiqSLMYHaaICT,rEivWjkISPmFopQgLUno,VEUTvIYpJUgqFCSARjlw,7766,30638.19,6845,mBllvPLyTkWvCubcrdEO
2007-08-27,nObVbQxkeCztSPzBALqH,umPaBmVkoOwAnOqKMVrY,MFoCmyRdmSSoFUDJBnoT,279,3683.81,6206,fLbFjEXEDxfntlgmNOCB
1997-06-22,mtsjKPdntrSTYZMFtSFU,TLvfrzeYENoYyexEIBWf,AeGDJZHlnctovIOhhFjU,4331,76251.84,2121,DLAtBtnLmMzPzTMSXGcv
2012-09-29,BfgrxLtDRdfqBKqzlyMN,NPyHAbKYYTMudRtFCwXc,cuEOxoDxmgMYNuOIMjLO,9432,56945.99,6602,RPEkJLMSTLOhCIQovBhT
2011-06-15,KkcQGOIuLjVwZgBhwWaG,VMehRaCvJhGxlVcEWIze,qLlzwupABPwnPpKFnQgj,4433,15937.36,4685,SXHQQrthGzfEjfQieqmg
2005-02-11,YNDvTTgDksYljgUxONYq,yfmOtirUZjTGfCSUxQtD,TbKgqQdwfFcMTNpByrqi,8047,31088.1,2252,JKPqwXnyFpijinpmBKai
2016-01-09,HYwIBmFmNkHKWCBlHwAP,NklVGrHebNAshapJEPIz,yqpPNfvpBMNeyKXkcqIG,9868,41055.34,4457,vPDUXZGUWfTjliAKCjFf
2013-11-02,YxJhfykhzTucsIYNYdNc,vpPgZaLqEubuUcxRVdQg,PgIbFvvvsHxoRcUbOzuz,8902,4853.4,3125,PtonIQajqevQrdFOyemR
2011-06-23,TARzKYxvTAAwRnWlLwKx,WNiTdljrXPmjRYcPbUtc,LuRgyJfZrWMIYWZLaVnF,3332,74100.5,9273,CfNOlVfqRIxFZRljaZyc
2012-02-01,rpTBIHGIOHvIEUlrjzim,VOBLkQNitHBTbAuNVICx,zKpvnMjmzUMUrDQdtgWH,5930,40058.84,474,TISBMCaGjUGiGjpQHaWu
2000-04-24,rKNnxIHaGrnAgzBVJmec,VkDtXNhRJlaFZUSiLNnf,zldwlJMhSkmkmOhunhRR,8533,15905.13,2949,aTQJrTdoKrgWyWwOJamB
2016-02-22,KwahuLetFiWTXNTNYNhb,QyIqFctdZXQqDkdfpsdH,jfLiJWUAaCPxywBTTpdE,5115,99132.35,1185,icEapqNvfupGTPxqpgYG
2011-06-17,FuyxjiudqcfvditflOYI,fowkKnwtnbKvbijmjkvp,UtuAbFpGAUGQhSYpkDlv,6764,66230.95,3840,BMVhHfyOxHbgYyjmvVfx
1997-04-03,rXCdyCsSZZuCMGDjnghO,ybcrTVvRONNlwkEOqysQ,kKkmjCJGgIGpkJMkmClP,595,80713.24,6735,JASYRzowYLzPpaEVdkBm
2007-05-02,uGXUvQoEMdYglnrAcSTL,xyxPMGxFHHRpCFIiidXX,nJkEquFOeJrwyxRDEQWG,7888,94756.2,7238,KztkYwcoOsVaysViARMs
1996-11-24,OiUWkPECNXFRmmNGuISl,dIBOoaqfoKPFeebUteBy,scrMsjtMzRSZZckvUiUt,7348,21965.14,1700,ovdBbWoSrrIptuXUAMXK
2004-08-30,gbhRMyVJNFzzpKKNTxfg,ykDABwdJBmXXrlUqZsBQ,xzedxoRcyVygsRCYQBXs,6633,82881.7,2936,CxktOCacAuiCVwwLveGu
