classification_system,code,code_clean,description,source,observations
icd-10-mc,O41.1099,O411099,"pregnancy, childbirth and puerperium",,
icd-10-mc,O41.1210,O411210,"pregnancy, childbirth and puerperium",,
icd-10-mc,O41.1211,O411211,"pregnancy, childbirth and puerperium",,
icd-10-mc,O41.1212,O411212,"pregnancy, childbirth and puerperium",,
icd-10-mc,O41.1213,O411213,"pregnancy, childbirth and puerperium",,
icd-10-mc,O41.1214,O411214,"pregnancy, childbirth and puerperium",,
icd-10-mc,O41.1215,O411215,"pregnancy, childbirth and puerperium",,
icd-10-mc,O41.1219,O411219,"pregnancy, childbirth and puerperium",,
icd-10-mc,O41.1220,O411220,"pregnancy, childbirth and puerperium",,
icd-10-mc,O41.1221,O411221,"pregnancy, childbirth and puerperium",,
icd-10-mc,O41.1222,O411222,"pregnancy, childbirth and puerperium",,
icd-10-mc,O41.1223,O411223,"pregnancy, childbirth and puerperium",,
icd-10-mc,O41.1224,O411224,"pregnancy, childbirth and puerperium",,
icd-10-mc,O41.1225,O411225,"pregnancy, childbirth and puerperium",,
icd-10-mc,O41.1229,O411229,"pregnancy, childbirth and puerperium",,
icd-10-mc,O41.1230,O411230,"pregnancy, childbirth and puerperium",,
icd-10-mc,O41.1231,O411231,"pregnancy, childbirth and puerperium",,
icd-10-mc,O41.1232,O411232,"pregnancy, childbirth and puerperium",,
icd-10-mc,O41.1233,O411233,"pregnancy, childbirth and puerperium",,
icd-10-mc,O41.1234,O411234,"pregnancy, childbirth and puerperium",,
icd-10-mc,O41.1235,O411235,"pregnancy, childbirth and puerperium",,
icd-10-mc,O41.1239,O411239,"pregnancy, childbirth and puerperium",,
icd-10-mc,O41.1290,O411290,"pregnancy, childbirth and puerperium",,
icd-10-mc,O41.1291,O411291,"pregnancy, childbirth and puerperium",,
icd-10-mc,O41.1292,O411292,"pregnancy, childbirth and puerperium",,
icd-10-mc,O41.1293,O411293,"pregnancy, childbirth and puerperium",,
icd-10-mc,O41.1294,O411294,"pregnancy, childbirth and puerperium",,
icd-10-mc,O41.1295,O411295,"pregnancy, childbirth and puerperium",,
icd-10-mc,O41.1299,O411299,"pregnancy, childbirth and puerperium",,
icd-10-mc,O41.1410,O411410,"pregnancy, childbirth and puerperium",,
icd-10-mc,O41.1411,O411411,"pregnancy, childbirth and puerperium",,
icd-10-mc,O41.1412,O411412,"pregnancy, childbirth and puerperium",,
icd-10-mc,O41.1413,O411413,"pregnancy, childbirth and puerperium",,
icd-10-mc,O41.1414,O411414,"pregnancy, childbirth and puerperium",,
icd-10-mc,O41.1415,O411415,"pregnancy, childbirth and puerperium",,
icd-10-mc,O41.1419,O411419,"pregnancy, childbirth and puerperium",,
icd-10-mc,O41.1420,O411420,"pregnancy, childbirth and puerperium",,
icd-10-mc,O41.1421,O411421,"pregnancy, childbirth and puerperium",,
icd-10-mc,O41.1422,O411422,"pregnancy, childbirth and puerperium",,
icd-10-mc,O41.1423,O411423,"pregnancy, childbirth and puerperium",,
icd-10-mc,O41.1424,O411424,"pregnancy, childbirth and puerperium",,
icd-10-mc,O41.1425,O411425,"pregnancy, childbirth and puerperium",,
icd-10-mc,O41.1429,O411429,"pregnancy, childbirth and puerperium",,
icd-10-mc,O41.1430,O411430,"pregnancy, childbirth and puerperium",,
icd-10-mc,O41.1431,O411431,"pregnancy, childbirth and puerperium",,
icd-10-mc,O41.1432,O411432,"pregnancy, childbirth and puerperium",,
icd-10-mc,O41.1433,O411433,"pregnancy, childbirth and puerperium",,
icd-10-mc,O41.1434,O411434,"pregnancy, childbirth and puerperium",,
icd-10-mc,O41.1435,O411435,"pregnancy, childbirth and puerperium",,
icd-10-mc,O41.1439,O411439,"pregnancy, childbirth and puerperium",,
icd-10-mc,O41.1490,O411490,"pregnancy, childbirth and puerperium",,
icd-10-mc,O41.1491,O411491,"pregnancy, childbirth and puerperium",,
icd-10-mc,O41.1492,O411492,"pregnancy, childbirth and puerperium",,
icd-10-mc,O41.1493,O411493,"pregnancy, childbirth and puerperium",,
icd-10-mc,O41.1494,O411494,"pregnancy, childbirth and puerperium",,
icd-10-mc,O41.1495,O411495,"pregnancy, childbirth and puerperium",,
icd-10-mc,O41.1499,O411499,"pregnancy, childbirth and puerperium",,
icd-10-mc,O41.8X10,O418X10,"pregnancy, childbirth and puerperium",,
icd-10-mc,O41.8X11,O418X11,"pregnancy, childbirth and puerperium",,
icd-10-mc,O41.8X12,O418X12,"pregnancy, childbirth and puerperium",,
icd-10-mc,O41.8X13,O418X13,"pregnancy, childbirth and puerperium",,
icd-10-mc,O41.8X14,O418X14,"pregnancy, childbirth and puerperium",,
icd-10-mc,O41.8X15,O418X15,"pregnancy, childbirth and puerperium",,
icd-10-mc,O41.8X19,O418X19,"pregnancy, childbirth and puerperium",,
icd-10-mc,O41.8X20,O418X20,"pregnancy, childbirth and puerperium",,
icd-10-mc,O41.8X21,O418X21,"pregnancy, childbirth and puerperium",,
icd-10-mc,O41.8X22,O418X22,"pregnancy, childbirth and puerperium",,
icd-10-mc,O41.8X23,O418X23,"pregnancy, childbirth and puerperium",,
icd-10-mc,O41.8X24,O418X24,"pregnancy, childbirth and puerperium",,
icd-10-mc,O41.8X25,O418X25,"pregnancy, childbirth and puerperium",,
icd-10-mc,O41.8X29,O418X29,"pregnancy, childbirth and puerperium",,
icd-10-mc,O41.8X30,O418X30,"pregnancy, childbirth and puerperium",,
icd-10-mc,O41.8X31,O418X31,"pregnancy, childbirth and puerperium",,
icd-10-mc,O41.8X32,O418X32,"pregnancy, childbirth and puerperium",,
icd-10-mc,O41.8X33,O418X33,"pregnancy, childbirth and puerperium",,
icd-10-mc,O41.8X34,O418X34,"pregnancy, childbirth and puerperium",,
icd-10-mc,O41.8X35,O418X35,"pregnancy, childbirth and puerperium",,
icd-10-mc,O41.8X39,O418X39,"pregnancy, childbirth and puerperium",,
icd-10-mc,O41.8X90,O418X90,"pregnancy, childbirth and puerperium",,
icd-10-mc,O41.8X91,O418X91,"pregnancy, childbirth and puerperium",,
icd-10-mc,O41.8X92,O418X92,"pregnancy, childbirth and puerperium",,
icd-10-mc,O41.8X93,O418X93,"pregnancy, childbirth and puerperium",,
icd-10-mc,O41.8X94,O418X94,"pregnancy, childbirth and puerperium",,
icd-10-mc,O41.8X95,O418X95,"pregnancy, childbirth and puerperium",,
icd-10-mc,O41.8X99,O418X99,"pregnancy, childbirth and puerperium",,
icd-10-mc,O41.90X0,O4190X0,"pregnancy, childbirth and puerperium",,
icd-10-mc,O41.90X1,O4190X1,"pregnancy, childbirth and puerperium",,
icd-10-mc,O41.90X2,O4190X2,"pregnancy, childbirth and puerperium",,
icd-10-mc,O41.90X3,O4190X3,"pregnancy, childbirth and puerperium",,
icd-10-mc,O41.90X4,O4190X4,"pregnancy, childbirth and puerperium",,
icd-10-mc,O41.90X5,O4190X5,"pregnancy, childbirth and puerperium",,
icd-10-mc,O41.90X9,O4190X9,"pregnancy, childbirth and puerperium",,
icd-10-mc,O41.91X0,O4191X0,"pregnancy, childbirth and puerperium",,
icd-10-mc,O41.91X1,O4191X1,"pregnancy, childbirth and puerperium",,
icd-10-mc,O41.91X2,O4191X2,"pregnancy, childbirth and puerperium",,
icd-10-mc,O41.91X3,O4191X3,"pregnancy, childbirth and puerperium",,
icd-10-mc,O41.91X4,O4191X4,"pregnancy, childbirth and puerperium",,
icd-10-mc,O41.91X5,O4191X5,"pregnancy, childbirth and puerperium",,
icd-10-mc,O41.91X9,O4191X9,"pregnancy, childbirth and puerperium",,
icd-10-mc,O41.92X0,O4192X0,"pregnancy, childbirth and puerperium",,
icd-10-mc,O41.92X1,O4192X1,"pregnancy, childbirth and puerperium",,
icd-10-mc,O41.92X2,O4192X2,"pregnancy, childbirth and puerperium",,
icd-10-mc,O41.92X3,O4192X3,"pregnancy, childbirth and puerperium",,
icd-10-mc,O41.92X4,O4192X4,"pregnancy, childbirth and puerperium",,
icd-10-mc,O41.92X5,O4192X5,"pregnancy, childbirth and puerperium",,
icd-10-mc,O41.92X9,O4192X9,"pregnancy, childbirth and puerperium",,
icd-10-mc,O41.93X0,O4193X0,"pregnancy, childbirth and puerperium",,
icd-10-mc,O41.93X1,O4193X1,"pregnancy, childbirth and puerperium",,
icd-10-mc,O41.93X2,O4193X2,"pregnancy, childbirth and puerperium",,
icd-10-mc,O41.93X3,O4193X3,"pregnancy, childbirth and puerperium",,
icd-10-mc,O41.93X4,O4193X4,"pregnancy, childbirth and puerperium",,
icd-10-mc,O41.93X5,O4193X5,"pregnancy, childbirth and puerperium",,
icd-10-mc,O41.93X9,O4193X9,"pregnancy, childbirth and puerperium",,
icd-10-mc,O60.10X0,O6010X0,"pregnancy, childbirth and puerperium",,
icd-10-mc,O60.10X1,O6010X1,"pregnancy, childbirth and puerperium",,
icd-10-mc,O60.10X2,O6010X2,"pregnancy, childbirth and puerperium",,
icd-10-mc,O60.10X3,O6010X3,"pregnancy, childbirth and puerperium",,
icd-10-mc,O60.10X4,O6010X4,"pregnancy, childbirth and puerperium",,
icd-10-mc,O60.10X5,O6010X5,"pregnancy, childbirth and puerperium",,
icd-10-mc,O60.10X9,O6010X9,"pregnancy, childbirth and puerperium",,
icd-10-mc,O60.12X0,O6012X0,"pregnancy, childbirth and puerperium",,
icd-10-mc,O60.12X1,O6012X1,"pregnancy, childbirth and puerperium",,
icd-10-mc,O60.12X2,O6012X2,"pregnancy, childbirth and puerperium",,
icd-10-mc,O60.12X3,O6012X3,"pregnancy, childbirth and puerperium",,
icd-10-mc,O60.12X4,O6012X4,"pregnancy, childbirth and puerperium",,
icd-10-mc,O60.12X5,O6012X5,"pregnancy, childbirth and puerperium",,
icd-10-mc,O60.12X9,O6012X9,"pregnancy, childbirth and puerperium",,
icd-10-mc,O60.13X0,O6013X0,"pregnancy, childbirth and puerperium",,
icd-10-mc,O60.13X1,O6013X1,"pregnancy, childbirth and puerperium",,
icd-10-mc,O60.13X2,O6013X2,"pregnancy, childbirth and puerperium",,
icd-10-mc,O60.13X3,O6013X3,"pregnancy, childbirth and puerperium",,
icd-10-mc,O60.13X4,O6013X4,"pregnancy, childbirth and puerperium",,
icd-10-mc,O60.13X5,O6013X5,"pregnancy, childbirth and puerperium",,
icd-10-mc,O60.13X9,O6013X9,"pregnancy, childbirth and puerperium",,
icd-10-mc,O60.14X0,O6014X0,"pregnancy, childbirth and puerperium",,
icd-10-mc,O60.14X1,O6014X1,"pregnancy, childbirth and puerperium",,
icd-10-mc,O60.14X2,O6014X2,"pregnancy, childbirth and puerperium",,
icd-10-mc,O60.14X3,O6014X3,"pregnancy, childbirth and puerperium",,
icd-10-mc,O60.14X4,O6014X4,"pregnancy, childbirth and puerperium",,
icd-10-mc,O60.14X5,O6014X5,"pregnancy, childbirth and puerperium",,
icd-10-mc,O60.14X9,O6014X9,"pregnancy, childbirth and puerperium",,
icd-10-mc,O60.20X0,O6020X0,"pregnancy, childbirth and puerperium",,
icd-10-mc,O60.20X1,O6020X1,"pregnancy, childbirth and puerperium",,
icd-10-mc,O60.20X2,O6020X2,"pregnancy, childbirth and puerperium",,
icd-10-mc,O60.20X3,O6020X3,"pregnancy, childbirth and puerperium",,
icd-10-mc,O60.20X4,O6020X4,"pregnancy, childbirth and puerperium",,
icd-10-mc,O60.20X5,O6020X5,"pregnancy, childbirth and puerperium",,
icd-10-mc,O60.20X9,O6020X9,"pregnancy, childbirth and puerperium",,
icd-10-mc,O60.22X0,O6022X0,"pregnancy, childbirth and puerperium",,
icd-10-mc,O60.22X1,O6022X1,"pregnancy, childbirth and puerperium",,
icd-10-mc,O60.22X2,O6022X2,"pregnancy, childbirth and puerperium",,
icd-10-mc,O60.22X3,O6022X3,"pregnancy, childbirth and puerperium",,
icd-10-mc,O60.22X4,O6022X4,"pregnancy, childbirth and puerperium",,
icd-10-mc,O60.22X5,O6022X5,"pregnancy, childbirth and puerperium",,
icd-10-mc,O60.22X9,O6022X9,"pregnancy, childbirth and puerperium",,
icd-10-mc,O60.23X0,O6023X0,"pregnancy, childbirth and puerperium",,
icd-10-mc,O60.23X1,O6023X1,"pregnancy, childbirth and puerperium",,
icd-10-mc,O60.23X2,O6023X2,"pregnancy, childbirth and puerperium",,
icd-10-mc,O60.23X3,O6023X3,"pregnancy, childbirth and puerperium",,
icd-10-mc,O60.23X4,O6023X4,"pregnancy, childbirth and puerperium",,
icd-10-mc,O60.23X5,O6023X5,"pregnancy, childbirth and puerperium",,
icd-10-mc,O60.23X9,O6023X9,"pregnancy, childbirth and puerperium",,
icd-10-mc,O64.0XX0,O640XX0,"pregnancy, childbirth and puerperium",,
icd-10-mc,O64.0XX1,O640XX1,"pregnancy, childbirth and puerperium",,
icd-10-mc,O64.0XX2,O640XX2,"pregnancy, childbirth and puerperium",,
icd-10-mc,O64.0XX3,O640XX3,"pregnancy, childbirth and puerperium",,
icd-10-mc,O64.0XX4,O640XX4,"pregnancy, childbirth and puerperium",,
icd-10-mc,O64.0XX5,O640XX5,"pregnancy, childbirth and puerperium",,
icd-10-mc,O64.0XX9,O640XX9,"pregnancy, childbirth and puerperium",,
icd-10-mc,O64.1XX0,O641XX0,"pregnancy, childbirth and puerperium",,
icd-10-mc,O64.1XX1,O641XX1,"pregnancy, childbirth and puerperium",,
icd-10-mc,O64.1XX2,O641XX2,"pregnancy, childbirth and puerperium",,
icd-10-mc,O64.1XX3,O641XX3,"pregnancy, childbirth and puerperium",,
icd-10-mc,O64.1XX4,O641XX4,"pregnancy, childbirth and puerperium",,
icd-10-mc,O64.1XX5,O641XX5,"pregnancy, childbirth and puerperium",,
icd-10-mc,O64.1XX9,O641XX9,"pregnancy, childbirth and puerperium",,
icd-10-mc,O64.2XX0,O642XX0,"pregnancy, childbirth and puerperium",,
icd-10-mc,O64.2XX1,O642XX1,"pregnancy, childbirth and puerperium",,
icd-10-mc,O64.2XX2,O642XX2,"pregnancy, childbirth and puerperium",,
icd-10-mc,O64.2XX3,O642XX3,"pregnancy, childbirth and puerperium",,
icd-10-mc,O64.2XX4,O642XX4,"pregnancy, childbirth and puerperium",,
icd-10-mc,O64.2XX5,O642XX5,"pregnancy, childbirth and puerperium",,
icd-10-mc,O64.2XX9,O642XX9,"pregnancy, childbirth and puerperium",,
icd-10-mc,O64.3XX0,O643XX0,"pregnancy, childbirth and puerperium",,
icd-10-mc,O64.3XX1,O643XX1,"pregnancy, childbirth and puerperium",,
icd-10-mc,O64.3XX2,O643XX2,"pregnancy, childbirth and puerperium",,
icd-10-mc,O64.3XX3,O643XX3,"pregnancy, childbirth and puerperium",,
icd-10-mc,O64.3XX4,O643XX4,"pregnancy, childbirth and puerperium",,
icd-10-mc,O64.3XX5,O643XX5,"pregnancy, childbirth and puerperium",,
icd-10-mc,O64.3XX9,O643XX9,"pregnancy, childbirth and puerperium",,
icd-10-mc,O64.4XX0,O644XX0,"pregnancy, childbirth and puerperium",,
icd-10-mc,O64.4XX1,O644XX1,"pregnancy, childbirth and puerperium",,
icd-10-mc,O64.4XX2,O644XX2,"pregnancy, childbirth and puerperium",,
icd-10-mc,O64.4XX3,O644XX3,"pregnancy, childbirth and puerperium",,
icd-10-mc,O64.4XX4,O644XX4,"pregnancy, childbirth and puerperium",,
icd-10-mc,O64.4XX5,O644XX5,"pregnancy, childbirth and puerperium",,
icd-10-mc,O64.4XX9,O644XX9,"pregnancy, childbirth and puerperium",,
icd-10-mc,O64.5XX0,O645XX0,"pregnancy, childbirth and puerperium",,
icd-10-mc,O64.5XX1,O645XX1,"pregnancy, childbirth and puerperium",,
icd-10-mc,O64.5XX2,O645XX2,"pregnancy, childbirth and puerperium",,
icd-10-mc,O64.5XX3,O645XX3,"pregnancy, childbirth and puerperium",,
icd-10-mc,O64.5XX4,O645XX4,"pregnancy, childbirth and puerperium",,
icd-10-mc,O64.5XX5,O645XX5,"pregnancy, childbirth and puerperium",,
icd-10-mc,O64.5XX9,O645XX9,"pregnancy, childbirth and puerperium",,
icd-10-mc,O64.8XX0,O648XX0,"pregnancy, childbirth and puerperium",,
icd-10-mc,O69.4XX9,O694XX9,"pregnancy, childbirth and puerperium",,
icd-10-mc,O64.8XX1,O648XX1,"pregnancy, childbirth and puerperium",,
icd-10-mc,O64.8XX2,O648XX2,"pregnancy, childbirth and puerperium",,
icd-10-mc,O64.8XX3,O648XX3,"pregnancy, childbirth and puerperium",,
icd-10-mc,O64.8XX4,O648XX4,"pregnancy, childbirth and puerperium",,
icd-10-mc,O64.8XX5,O648XX5,"pregnancy, childbirth and puerperium",,
icd-10-mc,O64.8XX9,O648XX9,"pregnancy, childbirth and puerperium",,
icd-10-mc,O64.9XX0,O649XX0,"pregnancy, childbirth and puerperium",,
icd-10-mc,O64.9XX1,O649XX1,"pregnancy, childbirth and puerperium",,
icd-10-mc,O64.9XX2,O649XX2,"pregnancy, childbirth and puerperium",,
icd-10-mc,O64.9XX3,O649XX3,"pregnancy, childbirth and puerperium",,
icd-10-mc,O64.9XX4,O649XX4,"pregnancy, childbirth and puerperium",,
icd-10-mc,O64.9XX5,O649XX5,"pregnancy, childbirth and puerperium",,
icd-10-mc,O64.9XX9,O649XX9,"pregnancy, childbirth and puerperium",,
icd-10-mc,O69.0XX0,O690XX0,"pregnancy, childbirth and puerperium",,
icd-10-mc,O69.0XX1,O690XX1,"pregnancy, childbirth and puerperium",,
icd-10-mc,O69.0XX2,O690XX2,"pregnancy, childbirth and puerperium",,
icd-10-mc,O69.0XX3,O690XX3,"pregnancy, childbirth and puerperium",,
icd-10-mc,O69.0XX4,O690XX4,"pregnancy, childbirth and puerperium",,
icd-10-mc,O69.0XX5,O690XX5,"pregnancy, childbirth and puerperium",,
icd-10-mc,O69.0XX9,O690XX9,"pregnancy, childbirth and puerperium",,
icd-10-mc,O69.1XX0,O691XX0,"pregnancy, childbirth and puerperium",,
icd-10-mc,O69.1XX1,O691XX1,"pregnancy, childbirth and puerperium",,
icd-10-mc,O69.1XX2,O691XX2,"pregnancy, childbirth and puerperium",,
icd-10-mc,O69.1XX3,O691XX3,"pregnancy, childbirth and puerperium",,
icd-10-mc,O69.1XX4,O691XX4,"pregnancy, childbirth and puerperium",,
icd-10-mc,O69.1XX5,O691XX5,"pregnancy, childbirth and puerperium",,
icd-10-mc,O69.1XX9,O691XX9,"pregnancy, childbirth and puerperium",,
icd-10-mc,O69.2XX0,O692XX0,"pregnancy, childbirth and puerperium",,
icd-10-mc,O69.2XX1,O692XX1,"pregnancy, childbirth and puerperium",,
icd-10-mc,O69.2XX2,O692XX2,"pregnancy, childbirth and puerperium",,
icd-10-mc,O69.2XX3,O692XX3,"pregnancy, childbirth and puerperium",,
icd-10-mc,O69.2XX4,O692XX4,"pregnancy, childbirth and puerperium",,
icd-10-mc,O69.2XX5,O692XX5,"pregnancy, childbirth and puerperium",,
icd-10-mc,O69.2XX9,O692XX9,"pregnancy, childbirth and puerperium",,
icd-10-mc,O69.3XX0,O693XX0,"pregnancy, childbirth and puerperium",,
icd-10-mc,O69.3XX1,O693XX1,"pregnancy, childbirth and puerperium",,
icd-10-mc,O69.3XX2,O693XX2,"pregnancy, childbirth and puerperium",,
icd-10-mc,O69.3XX3,O693XX3,"pregnancy, childbirth and puerperium",,
icd-10-mc,O69.3XX4,O693XX4,"pregnancy, childbirth and puerperium",,
icd-10-mc,O69.3XX5,O693XX5,"pregnancy, childbirth and puerperium",,
icd-10-mc,O69.3XX9,O693XX9,"pregnancy, childbirth and puerperium",,
icd-10-mc,O69.4XX0,O694XX0,"pregnancy, childbirth and puerperium",,
icd-10-mc,O69.4XX1,O694XX1,"pregnancy, childbirth and puerperium",,
icd-10-mc,O69.4XX2,O694XX2,"pregnancy, childbirth and puerperium",,
icd-10-mc,O69.4XX3,O694XX3,"pregnancy, childbirth and puerperium",,
icd-10-mc,O69.4XX4,O694XX4,"pregnancy, childbirth and puerperium",,
icd-10-mc,O69.4XX5,O694XX5,"pregnancy, childbirth and puerperium",,
icd-10-mc,O69.5XX0,O695XX0,"pregnancy, childbirth and puerperium",,
icd-10-mc,O69.5XX1,O695XX1,"pregnancy, childbirth and puerperium",,
icd-10-mc,O69.5XX2,O695XX2,"pregnancy, childbirth and puerperium",,
icd-10-mc,O69.5XX3,O695XX3,"pregnancy, childbirth and puerperium",,
icd-10-mc,O69.5XX4,O695XX4,"pregnancy, childbirth and puerperium",,
icd-10-mc,O69.5XX5,O695XX5,"pregnancy, childbirth and puerperium",,
icd-10-mc,O69.5XX9,O695XX9,"pregnancy, childbirth and puerperium",,
icd-10-mc,O69.81X0,O6981X0,"pregnancy, childbirth and puerperium",,
icd-10-mc,O69.81X1,O6981X1,"pregnancy, childbirth and puerperium",,
icd-10-mc,O69.81X2,O6981X2,"pregnancy, childbirth and puerperium",,
icd-10-mc,O69.81X3,O6981X3,"pregnancy, childbirth and puerperium",,
icd-10-mc,O69.81X4,O6981X4,"pregnancy, childbirth and puerperium",,
icd-10-mc,O69.81X5,O6981X5,"pregnancy, childbirth and puerperium",,
icd-10-mc,O69.81X9,O6981X9,"pregnancy, childbirth and puerperium",,
icd-10-mc,O69.82X0,O6982X0,"pregnancy, childbirth and puerperium",,
icd-10-mc,O69.82X1,O6982X1,"pregnancy, childbirth and puerperium",,
icd-10-mc,O69.82X2,O6982X2,"pregnancy, childbirth and puerperium",,
icd-10-mc,O69.82X3,O6982X3,"pregnancy, childbirth and puerperium",,
icd-10-mc,O69.82X4,O6982X4,"pregnancy, childbirth and puerperium",,
icd-10-mc,O69.82X5,O6982X5,"pregnancy, childbirth and puerperium",,
icd-10-mc,O69.82X9,O6982X9,"pregnancy, childbirth and puerperium",,
icd-10-mc,O69.89X0,O6989X0,"pregnancy, childbirth and puerperium",,
icd-10-mc,O69.89X1,O6989X1,"pregnancy, childbirth and puerperium",,
icd-10-mc,O69.89X2,O6989X2,"pregnancy, childbirth and puerperium",,
icd-10-mc,O69.89X3,O6989X3,"pregnancy, childbirth and puerperium",,
icd-10-mc,O69.89X4,O6989X4,"pregnancy, childbirth and puerperium",,
icd-10-mc,O69.89X5,O6989X5,"pregnancy, childbirth and puerperium",,
icd-10-mc,O69.89X9,O6989X9,"pregnancy, childbirth and puerperium",,
icd-10-mc,O69.9XX0,O699XX0,"pregnancy, childbirth and puerperium",,
icd-10-mc,O69.9XX1,O699XX1,"pregnancy, childbirth and puerperium",,
icd-10-mc,O69.9XX2,O699XX2,"pregnancy, childbirth and puerperium",,
icd-10-mc,O69.9XX3,O699XX3,"pregnancy, childbirth and puerperium",,
icd-10-mc,O69.9XX4,O699XX4,"pregnancy, childbirth and puerperium",,
icd-10-mc,O69.9XX5,O699XX5,"pregnancy, childbirth and puerperium",,
icd-10-mc,O69.9XX9,O699XX9,"pregnancy, childbirth and puerperium",,
icd-09-mc,630,630,"pregnancy, childbirth and puerperium",,
icd-09-mc,631,631,"pregnancy, childbirth and puerperium",,
icd-09-mc,631.0,6310,"pregnancy, childbirth and puerperium",,
icd-09-mc,631.8,6318,"pregnancy, childbirth and puerperium",,
icd-09-mc,632,632,"pregnancy, childbirth and puerperium",,
icd-09-mc,633,633,"pregnancy, childbirth and puerperium",,
icd-09-mc,633.0,6330,"pregnancy, childbirth and puerperium",,
icd-09-mc,633.00,63300,"pregnancy, childbirth and puerperium",,
icd-09-mc,633.01,63301,"pregnancy, childbirth and puerperium",,
icd-09-mc,633.1,6331,"pregnancy, childbirth and puerperium",,
icd-09-mc,633.10,63310,"pregnancy, childbirth and puerperium",,
icd-09-mc,633.11,63311,"pregnancy, childbirth and puerperium",,
icd-09-mc,633.2,6332,"pregnancy, childbirth and puerperium",,
